1 2 4   3.98950372834E+003  4.99381664085E+001  0.00000000000E+000 -1.04962716595E+001 -6.18335914696E-002
1 2 12   3.94948142067E+003  4.10809351933E+001  0.00000000000E+000 -1.05185793260E+001 -8.91906480666E+000
1 2 13   3.90979651759E+003  3.17864092022E+001  0.00000000000E+000 -1.02034824134E+001 -1.82135907978E+001
1 2 14   3.87035767959E+003  2.28534222714E+001  0.00000000000E+000 -9.64232040952E+000 -2.71465777286E+001
1 2 15   3.83098137949E+003  1.45795559432E+001  0.00000000000E+000 -9.01862051214E+000 -3.54204440568E+001
1 2 16   3.79178167422E+003  6.87648157787E+000  0.00000000000E+000 -8.21832577919E+000 -4.31235184221E+001
1 2 17   3.75268970237E+003  2.02735836285E-001  0.00000000000E+000 -7.31029763498E+000 -4.97972641637E+001
1 2 18   3.71362649172E+003 -5.47505862297E+000  0.00000000000E+000 -6.37350827605E+000 -5.54750586230E+001
1 2 19   3.67460609948E+003 -1.00425614425E+001  0.00000000000E+000 -5.39390051750E+000 -6.00425614425E+001
1 2 20   3.63561524452E+003 -1.34254362145E+001  0.00000000000E+000 -4.38475547584E+000 -6.34254362145E+001
1 2 21   3.59663557851E+003 -1.55787585468E+001  0.00000000000E+000 -3.36442148847E+000 -6.55787585468E+001
1 2 22   3.55764890514E+003 -1.64900939137E+001  0.00000000000E+000 -2.35109486198E+000 -6.64900939137E+001
1 2 23   3.51864040905E+003 -1.61769778845E+001  0.00000000000E+000 -1.35959094976E+000 -6.61769778845E+001
1 2 24   3.47960726460E+003 -1.46781058747E+001  0.00000000000E+000 -3.92735397807E-001 -6.46781058747E+001
1 2 25   3.44060129847E+003 -1.19731463738E+001  0.00000000000E+000  6.01298471846E-001 -6.19731463738E+001
1 2 26   3.40170589271E+003 -7.67198423402E+000  0.00000000000E+000  1.70589270837E+000 -5.76719842340E+001
1 2 27   3.36257518863E+003 -1.96409524298E+000  0.00000000000E+000  2.57518862706E+000 -5.19640952430E+001
1 2 28   3.32344226340E+003  4.45628714002E+000  0.00000000000E+000  3.44226340466E+000 -4.55437128600E+001
1 2 29   3.28386446614E+003  1.16989131339E+001  0.00000000000E+000  3.86446614198E+000 -3.83010868661E+001
1 2 30   3.24409280759E+003  1.91832270026E+001  0.00000000000E+000  4.09280759406E+000 -3.08167729974E+001
1 2 31   3.20412952041E+003  2.66005272697E+001  0.00000000000E+000  4.12952040659E+000 -2.33994727303E+001
1 2 32   3.16396351758E+003  3.36419736292E+001  0.00000000000E+000  3.96351758016E+000 -1.63580263708E+001
1 2 33   3.12357918550E+003  3.99773096768E+001  0.00000000000E+000  3.57918550455E+000 -1.00226903232E+001
1 2 34   3.08296234329E+003  4.52459381341E+001  0.00000000000E+000  2.96234328616E+000 -4.75406186591E+000
1 2 35   3.04210766944E+003  4.90483048351E+001  0.00000000000E+000  2.10766944462E+000 -9.51695164870E-001
1 2 36   3.00114409696E+003  5.03346980400E+001  0.00000000000E+000  1.14409696499E+000  3.34698039955E-001
1 2 37   2.96030470928E+003  4.99032982564E+001  0.00000000000E+000  3.04709278572E-001 -9.67017436097E-002
1 2 38   2.91971912397E+003  4.82549486046E+001  0.00000000000E+000 -2.80876034730E-001 -1.74505139542E+000
1 2 39   2.87929660541E+003  4.57643351122E+001  0.00000000000E+000 -7.03394592912E-001 -4.23566488780E+000
1 2 40   2.83902357057E+003  4.26905748873E+001  0.00000000000E+000 -9.76429433664E-001 -7.30942511274E+000
1 2 41   2.79888502201E+003  3.92682866515E+001  0.00000000000E+000 -1.11497798936E+000 -1.07317133485E+001
1 2 42   2.75886554301E+003  3.57075105854E+001  0.00000000000E+000 -1.13445698737E+000 -1.42924894146E+001
1 2 43   2.71894961471E+003  3.21934340894E+001  0.00000000000E+000 -1.05038529045E+000 -1.78065659106E+001
1 2 44   2.67912183602E+003  2.88864025222E+001  0.00000000000E+000 -8.78163980487E-001 -2.11135974778E+001
1 2 45   2.63936699687E+003  2.59221632576E+001  0.00000000000E+000 -6.33003126816E-001 -2.40778367424E+001
1 2 46   2.59967010136E+003  2.34121898608E+001  0.00000000000E+000 -3.29898636306E-001 -2.65878101392E+001
1 2 47   2.56001637275E+003  2.14440328107E+001  0.00000000000E+000  1.63727511738E-002 -2.85559671893E+001
1 2 48   2.52039124748E+003  2.00816799146E+001  0.00000000000E+000  3.91247482843E-001 -2.99183200854E+001
1 2 49   2.48078034904E+003  1.93659241937E+001  0.00000000000E+000  7.80349044700E-001 -3.06340758063E+001
1 2 50   2.44116938983E+003  1.93148184062E+001  0.00000000000E+000  1.16938982946E+000 -3.06851815938E+001
1 2 51   2.40154386162E+003  1.99240741837E+001  0.00000000000E+000  1.54386161647E+000 -3.00759258163E+001
1 2 52   2.36188511124E+003  2.11848223727E+001  0.00000000000E+000  1.88511124161E+000 -2.88151776273E+001
1 2 53   2.32217776309E+003  2.29680274140E+001  0.00000000000E+000  2.17776309038E+000 -2.70319725860E+001
1 2 54   2.28260873857E+003  2.56164495352E+001  0.00000000000E+000  2.60873856734E+000 -2.43835504648E+001
1 2 55   2.24298143940E+003  2.88833344344E+001  0.00000000000E+000  2.98143939608E+000 -2.11166655656E+001
1 2 56   2.20322747849E+003  3.26825596679E+001  0.00000000000E+000  3.22747848763E+000 -1.73174403321E+001
1 2 57   2.16331493211E+003  3.67763137465E+001  0.00000000000E+000  3.31493211369E+000 -1.32236862535E+001
1 2 58   2.12321891314E+003  4.08914436148E+001  0.00000000000E+000  3.21891313528E+000 -9.10855638519E+000
1 2 59   2.08291760504E+003  4.47153327201E+001  0.00000000000E+000  2.91760504130E+000 -5.28466727986E+000
1 2 60   2.04240223299E+003  4.79132097132E+001  0.00000000000E+000  2.40223299296E+000 -2.08679028680E+000
1 2 61   2.00157760287E+003  4.98169929693E+001  0.00000000000E+000  1.57760286855E+000 -1.83007030720E-001
1 2 62   1.96091035083E+003  5.06606869826E+001  0.00000000000E+000  9.10350828114E-001  6.60686982644E-001
1 2 63   1.92040346553E+003  5.08513343832E+001  0.00000000000E+000  4.03465529467E-001  8.51334383182E-001
1 2 64   1.88000444701E+003  5.06727917270E+001  0.00000000000E+000  4.44701076230E-003  6.72791726988E-001
1 2 65   1.83968482074E+003  5.02747311425E+001  0.00000000000E+000 -3.15179260186E-001  2.74731142480E-001
1 2 66   1.79943116715E+003  4.98208116159E+001  0.00000000000E+000 -5.68832852277E-001 -1.79188384132E-001
1 2 67   1.75905417019E+003  4.89679303447E+001  0.00000000000E+000 -9.45829808362E-001 -1.03206965529E+000
1 2 68   1.71885803280E+003  4.75142544557E+001  0.00000000000E+000 -1.14196719566E+000 -2.48574554425E+000
1 2 69   1.67877325250E+003  4.58120407469E+001  0.00000000000E+000 -1.22674749550E+000 -4.18795925314E+000
1 2 70   1.63879035685E+003  4.40312677407E+001  0.00000000000E+000 -1.20964315418E+000 -5.96873225929E+000
1 2 71   1.59889153173E+003  4.23241094867E+001  0.00000000000E+000 -1.10846827151E+000 -7.67589051328E+000
1 2 72   1.55906036673E+003  4.08119664696E+001  0.00000000000E+000 -9.39633271303E-001 -9.18803353042E+000
1 2 73   1.51928061830E+003  3.95899543784E+001  0.00000000000E+000 -7.19381704075E-001 -1.04100456216E+001
1 2 74   1.47953650048E+003  3.87274619450E+001  0.00000000000E+000 -4.63499521842E-001 -1.12725380550E+001
1 2 75   1.43981269342E+003  3.82690232914E+001  0.00000000000E+000 -1.87306575211E-001 -1.17309767086E+001
1 2 76   1.40009436631E+003  3.82351058700E+001  0.00000000000E+000  9.43663088073E-002 -1.17648941300E+001
1 2 77   1.36036718794E+003  3.86229121654E+001  0.00000000000E+000  3.67187943201E-001 -1.13770878346E+001
1 2 78   1.32061733537E+003  3.94071894692E+001  0.00000000000E+000  6.17335368696E-001 -1.05928105308E+001
1 2 79   1.28083150152E+003  4.05410501446E+001  0.00000000000E+000  8.31501519345E-001 -9.45894985541E+000
1 2 80   1.24099690317E+003  4.19568005045E+001  0.00000000000E+000  9.96903171535E-001 -8.04319949548E+000
1 2 81   1.20110129384E+003  4.35667825259E+001  0.00000000000E+000  1.10129383776E+000 -6.43321747410E+000
1 2 82   1.16113297469E+003  4.52641583913E+001  0.00000000000E+000  1.13297468883E+000 -4.73584160867E+000
1 2 83   1.12108092529E+003  4.69238966609E+001  0.00000000000E+000  1.08092528591E+000 -3.07610333909E+000
1 2 84   1.08093443231E+003  4.84005364816E+001  0.00000000000E+000  9.34432313680E-001 -1.59946351839E+000
1 2 85   1.04068739457E+003  4.95371804469E+001  0.00000000000E+000  6.87394569063E-001 -4.62819553138E-001
1 2 86   1.00031434112E+003  5.00147854633E+001  0.00000000000E+000  3.14341122534E-001  1.47854633124E-002
1 2 87   9.59968882756E+002  4.98451064081E+001  0.00000000000E+000 -3.11172439524E-002 -1.54893591873E-001
1 2 88   9.19745130514E+002  4.91348343729E+001  0.00000000000E+000 -2.54869486030E-001 -8.65165627058E-001
1 2 89   8.79596600431E+002  4.80922986586E+001  0.00000000000E+000 -4.03399569378E-001 -1.90770134136E+000
1 2 90   8.39515567616E+002  4.68315150556E+001  0.00000000000E+000 -4.84432383772E-001 -3.16848494439E+000
1 2 91   7.99492445009E+002  4.54533798231E+001  0.00000000000E+000 -5.07554990704E-001 -4.54662017693E+000
1 2 92   7.59518923908E+002  4.40435199148E+001  0.00000000000E+000 -4.81076092246E-001 -5.95648008517E+000
1 2 93   7.19587133246E+002  4.26746691234E+001  0.00000000000E+000 -4.12866753844E-001 -7.32533087659E+000
1 2 94   6.79689687396E+002  4.14073707131E+001  0.00000000000E+000 -3.10312604345E-001 -8.59262928694E+000
1 2 95   6.39819666251E+002  4.02907509803E+001  0.00000000000E+000 -1.80333748613E-001 -9.70924901974E+000
1 2 96   5.99970613444E+002  3.93632582215E+001  0.00000000000E+000 -2.93865560381E-002 -1.06367417785E+001
1 2 97   5.60136533196E+002  3.86533994366E+001  0.00000000000E+000  1.36533196157E-001 -1.13466005634E+001
1 2 98   5.20311887119E+002  3.81804717946E+001  0.00000000000E+000  3.11887119017E-001 -1.18195282054E+001
1 2 99   4.80491590517E+002  3.79552884703E+001  0.00000000000E+000  4.91590516680E-001 -1.20447115297E+001
1 2 100   4.40671008247E+002  3.79808979012E+001  0.00000000000E+000  6.71008246944E-001 -1.20191020988E+001
1 2 101   4.00845950258E+002  3.82532956420E+001  0.00000000000E+000  8.45950257949E-001 -1.17467043580E+001
1 2 102   3.61012667170E+002  3.87621280553E+001  0.00000000000E+000  1.01266717045E+000 -1.12378719447E+001
1 2 103   3.21167846989E+002  3.94913877619E+001  0.00000000000E+000  1.16784698864E+000 -1.05086122381E+001
