1 2 4   3.98951147508E+003  4.99380281507E+001  0.00000000000E+000 -1.04885249229E+001 -6.19718492541E-002
1 2 12   3.94948926811E+003  4.10873517604E+001  0.00000000000E+000 -1.05107318946E+001 -8.91264823958E+000
1 2 13   3.90980438276E+003  3.18001572817E+001  0.00000000000E+000 -1.01956172448E+001 -1.81998427183E+001
1 2 14   3.87036544263E+003  2.28748874858E+001  0.00000000000E+000 -9.63455737352E+000 -2.71251125142E+001
1 2 15   3.83098890750E+003  1.46089479119E+001  0.00000000000E+000 -9.01109250319E+000 -3.53910520881E+001
1 2 16   3.79178890741E+003  6.91381981190E+000  0.00000000000E+000 -8.21109258798E+000 -4.30861801881E+001
1 2 17   3.75269653707E+003  2.47928047704E-001  0.00000000000E+000 -7.30346293121E+000 -4.97520719523E+001
1 2 18   3.71363285307E+003 -5.42222019637E+000  0.00000000000E+000 -6.36714692517E+000 -5.54222201964E+001
1 2 19   3.67461191326E+003 -9.98240541304E+000  0.00000000000E+000 -5.38808674182E+000 -5.99824054130E+001
1 2 20   3.63562043708E+003 -1.33584073255E+001  0.00000000000E+000 -4.37956292433E+000 -6.33584073255E+001
1 2 21   3.59664007579E+003 -1.55054185578E+001  0.00000000000E+000 -3.35992421308E+000 -6.55054185578E+001
1 2 22   3.55765263075E+003 -1.64111225653E+001  0.00000000000E+000 -2.34736924763E+000 -6.64111225653E+001
1 2 23   3.51864327882E+003 -1.60931767062E+001  0.00000000000E+000 -1.35672117966E+000 -6.60931767062E+001
1 2 24   3.47960916885E+003 -1.45904137567E+001  0.00000000000E+000 -3.90831149210E-001 -6.45904137567E+001
1 2 25   3.44060202271E+003 -1.18827645142E+001  0.00000000000E+000  6.02022713669E-001 -6.18827645142E+001
1 2 26   3.40170508314E+003 -7.58090796875E+000  0.00000000000E+000  1.70508314222E+000 -5.75809079688E+001
1 2 27   3.36257265358E+003 -1.87489322614E+000  0.00000000000E+000  2.57265357697E+000 -5.18748932261E+001
1 2 28   3.32343776508E+003  4.54213322620E+000  0.00000000000E+000  3.43776508311E+000 -4.54578667738E+001
1 2 29   3.28385857970E+003  1.17790504755E+001  0.00000000000E+000  3.85857969781E+000 -3.82209495245E+001
1 2 30   3.24408554228E+003  1.92559022068E+001  0.00000000000E+000  4.08554228339E+000 -3.07440977932E+001
1 2 31   3.20412082165E+003  2.66639827668E+001  0.00000000000E+000  4.12082164906E+000 -2.33360172332E+001
1 2 32   3.16395330691E+003  3.36943615855E+001  0.00000000000E+000  3.95330691405E+000 -1.63056384145E+001
